,teamId,period,timeInPeriod,shotType,xCoord,yCoord,shooterId,shooterName,goalieId,goalieName,typeDescKey
179,21.0,2,12:08,wrist,-63.0,-18.0,8473446.0,Erik Johnson,8468685.0,Henrik Lundqvist,shot-on-goal
184,3.0,2,13:44,wrist,67.0,18.0,8476918.0,Jimmy Vesey,8473575.0,Semyon Varlamov,shot-on-goal
188,3.0,2,15:01,wrist,72.0,23.0,8475184.0,Chris Kreider,8473575.0,Semyon Varlamov,shot-on-goal
193,21.0,2,16:07,wrist,-81.0,3.0,8476855.0,Nail Yakupov,8468685.0,Henrik Lundqvist,shot-on-goal
204,21.0,2,18:34,wrist,-64.0,-36.0,8474717.0,Mark Barberio,8468685.0,Henrik Lundqvist,shot-on-goal
209,3.0,2,19:44,tip-in,78.0,-2.0,8477402.0,Pavel Buchnevich,8473575.0,Semyon Varlamov,shot-on-goal
219,21.0,3,00:52,wrist,64.0,-33.0,8477456.0,J.T. Compher,8468685.0,Henrik Lundqvist,shot-on-goal
224,21.0,3,02:52,snap,76.0,5.0,8479370.0,Tyson Jost,8468685.0,Henrik Lundqvist,shot-on-goal
225,3.0,3,03:04,wrist,-81.0,5.0,8471976.0,David Desharnais,8473575.0,Semyon Varlamov,shot-on-goal
228,3.0,3,03:11,snap,-69.0,-23.0,8474031.0,Kevin Shattenkirk,8473575.0,Semyon Varlamov,shot-on-goal
231,3.0,3,03:39,slap,-41.0,0.0,8476459.0,Mika Zibanejad,8473575.0,Semyon Varlamov,shot-on-goal
235,3.0,3,04:53,wrist,-76.0,1.0,8470041.0,Rick Nash,8473575.0,Semyon Varlamov,shot-on-goal
236,21.0,3,05:22,wrist,68.0,-31.0,8475197.0,Tyson Barrie,8468685.0,Henrik Lundqvist,shot-on-goal
237,3.0,3,05:55,wrap-around,-87.0,5.0,8476869.0,Brady Skjei,8473575.0,Semyon Varlamov,shot-on-goal
247,21.0,3,08:24,backhand,85.0,10.0,8471260.0,Blake Comeau,8468685.0,Henrik Lundqvist,shot-on-goal
252,3.0,3,08:54,wrist,-83.0,12.0,8470041.0,Rick Nash,8473575.0,Semyon Varlamov,shot-on-goal
257,21.0,3,09:29,wrist,54.0,-30.0,8477492.0,Nathan MacKinnon,8468685.0,Henrik Lundqvist,shot-on-goal
258,3.0,3,09:50,wrist,-81.0,-22.0,8476869.0,Brady Skjei,8473575.0,Semyon Varlamov,shot-on-goal
261,3.0,3,10:22,wrist,-86.0,10.0,8474151.0,Ryan McDonagh,8473575.0,Semyon Varlamov,shot-on-goal
266,3.0,3,12:10,slap,-41.0,30.0,8476869.0,Brady Skjei,8473575.0,Semyon Varlamov,shot-on-goal
273,3.0,3,13:23,wrist,-80.0,11.0,8477402.0,Pavel Buchnevich,8473575.0,Semyon Varlamov,shot-on-goal
274,3.0,3,13:50,slap,-32.0,3.0,8474151.0,Ryan McDonagh,8473575.0,Semyon Varlamov,shot-on-goal
278,3.0,3,14:25,wrist,-49.0,19.0,8477950.0,Tony DeAngelo,8473575.0,Semyon Varlamov,shot-on-goal
280,3.0,3,15:51,snap,-81.0,-6.0,8476459.0,Mika Zibanejad,8473575.0,Semyon Varlamov,shot-on-goal
283,3.0,3,16:12,snap,-81.0,-11.0,8476459.0,Mika Zibanejad,8473575.0,Semyon Varlamov,shot-on-goal
286,21.0,3,17:31,wrist,-48.0,-36.0,8471260.0,Blake Comeau,8468685.0,Henrik Lundqvist,shot-on-goal
27,21.0,1,05:29,backhand,85.0,-10.0,8475168.0,Matt Duchene,8468685.0,Henrik Lundqvist,goal
53,21.0,1,10:53,slap,71.0,-18.0,8478420.0,Mikko Rantanen,8468685.0,Henrik Lundqvist,goal
92,3.0,1,17:28,snap,-85.0,-9.0,8476459.0,Mika Zibanejad,8473575.0,Semyon Varlamov,goal
104,3.0,1,19:58,slap,-60.0,-7.0,8476459.0,Mika Zibanejad,8473575.0,Semyon Varlamov,goal
199,21.0,2,17:50,slap,-58.0,7.0,8475197.0,Tyson Barrie,8468685.0,Henrik Lundqvist,goal
298,21.0,3,19:57,wrist,-55.0,29.0,8476455.0,Gabriel Landeskog,,,goal
19,15.0,1,05:23,wrist,-84.0,-28.0,8471698.0,T.J. Oshie,8467950.0,Craig Anderson,shot-on-goal
33,15.0,1,06:34,wrist,-85.0,-7.0,8477944.0,Jakub Vrana,8467950.0,Craig Anderson,shot-on-goal
39,9.0,1,07:15,wrist,52.0,35.0,8470775.0,Nate Thompson,8474651.0,Braden Holtby,shot-on-goal
44,9.0,1,07:52,wrist,49.0,-32.0,8470602.0,Dion Phaneuf,8474651.0,Braden Holtby,shot-on-goal
53,9.0,1,09:24,wrist,34.0,-32.0,8476879.0,Cody Ceci,8474651.0,Braden Holtby,shot-on-goal
63,15.0,1,11:22,snap,-63.0,24.0,8475200.0,Dmitry Orlov,8467950.0,Craig Anderson,shot-on-goal
73,9.0,1,13:28,wrist,84.0,-12.0,8479366.0,Logan Brown,8474651.0,Braden Holtby,shot-on-goal
92,15.0,1,18:23,snap,-66.0,1.0,8475163.0,Alex Chiasson,8467950.0,Craig Anderson,shot-on-goal
93,15.0,1,19:02,snap,-35.0,32.0,8474590.0,John Carlson,8467950.0,Craig Anderson,shot-on-goal
105,15.0,2,00:53,wrist,78.0,3.0,8477944.0,Jakub Vrana,8467950.0,Craig Anderson,shot-on-goal
106,15.0,2,00:52,backhand,84.0,5.0,8477944.0,Jakub Vrana,8467950.0,Craig Anderson,shot-on-goal
107,15.0,2,01:08,wrist,84.0,-12.0,8477944.0,Jakub Vrana,8467950.0,Craig Anderson,shot-on-goal
111,15.0,2,02:07,wrist,52.0,-18.0,8474189.0,Lars Eller,8467950.0,Craig Anderson,shot-on-goal
114,9.0,2,03:01,wrist,-52.0,-25.0,8471676.0,Bobby Ryan,8474651.0,Braden Holtby,shot-on-goal
118,9.0,2,03:12,backhand,-54.0,31.0,8479366.0,Logan Brown,8474651.0,Braden Holtby,shot-on-goal
124,9.0,2,04:46,snap,-40.0,-1.0,8474884.0,Mike Hoffman,8474651.0,Braden Holtby,shot-on-goal
133,9.0,2,06:32,snap,-51.0,0.0,8475913.0,Mark Stone,8474651.0,Braden Holtby,shot-on-goal
138,15.0,2,07:01,wrist,86.0,-30.0,8477444.0,Andre Burakovsky,8467950.0,Craig Anderson,shot-on-goal
145,15.0,2,08:12,snap,63.0,-17.0,8471710.0,Taylor Chorney,8467950.0,Craig Anderson,shot-on-goal
149,15.0,2,08:42,snap,44.0,38.0,8471214.0,Alex Ovechkin,8467950.0,Craig Anderson,shot-on-goal
150,15.0,2,09:00,slap,-6.0,35.0,8468498.0,Brooks Orpik,8467950.0,Craig Anderson,shot-on-goal
151,9.0,2,09:33,slap,-37.0,26.0,8476879.0,Cody Ceci,8474651.0,Braden Holtby,shot-on-goal
162,9.0,2,11:38,wrist,-52.0,33.0,8476419.0,Jean-Gabriel Pageau,8474651.0,Braden Holtby,shot-on-goal
168,9.0,2,12:07,snap,-55.0,-5.0,8474884.0,Mike Hoffman,8474651.0,Braden Holtby,shot-on-goal
169,9.0,2,12:09,wrist,-38.0,22.0,8476368.0,Fredrik Claesson,8474651.0,Braden Holtby,shot-on-goal
181,9.0,2,15:07,slap,-52.0,21.0,8474884.0,Mike Hoffman,8474651.0,Braden Holtby,shot-on-goal
183,9.0,2,15:50,wrist,-77.0,-10.0,8469665.0,Johnny Oduya,8474651.0,Braden Holtby,shot-on-goal
187,15.0,2,16:17,wrist,40.0,-14.0,8471710.0,Taylor Chorney,8467950.0,Craig Anderson,shot-on-goal
194,15.0,2,18:30,slap,34.0,10.0,8474590.0,John Carlson,8467950.0,Craig Anderson,shot-on-goal
201,15.0,2,19:08,slap,64.0,24.0,8471214.0,Alex Ovechkin,8467950.0,Craig Anderson,shot-on-goal
204,15.0,2,19:34,slap,39.0,13.0,8474590.0,John Carlson,8467950.0,Craig Anderson,shot-on-goal
225,15.0,3,04:08,backhand,-7.0,25.0,8471702.0,Matt Niskanen,8467950.0,Craig Anderson,shot-on-goal
230,15.0,3,05:25,snap,-75.0,3.0,8477944.0,Jakub Vrana,8467950.0,Craig Anderson,shot-on-goal
248,15.0,3,09:00,wrist,-61.0,22.0,8475163.0,Alex Chiasson,8467950.0,Craig Anderson,shot-on-goal
249,9.0,3,09:42,backhand,84.0,3.0,8471676.0,Bobby Ryan,8474651.0,Braden Holtby,shot-on-goal
252,9.0,3,09:52,wrist,54.0,-26.0,8474884.0,Mike Hoffman,8474651.0,Braden Holtby,shot-on-goal
259,9.0,3,11:30,slap,55.0,-29.0,8473544.0,Derick Brassard,8474651.0,Braden Holtby,shot-on-goal
266,9.0,3,12:58,tip-in,78.0,3.0,8471768.0,Tom Pyatt,8474651.0,Braden Holtby,shot-on-goal
274,9.0,3,16:09,wrist,79.0,-33.0,8474068.0,Kyle Turris,8474651.0,Braden Holtby,shot-on-goal
275,9.0,3,16:21,wrist,55.0,-2.0,8476288.0,Ryan Dzingel,8474651.0,Braden Holtby,shot-on-goal
277,9.0,3,16:25,wrist,58.0,0.0,8474250.0,Zack Smith,8474651.0,Braden Holtby,shot-on-goal
279,15.0,3,16:50,backhand,-71.0,16.0,8473563.0,Nicklas Backstrom,8467950.0,Craig Anderson,shot-on-goal
286,9.0,3,19:36,wrist,74.0,-25.0,8476879.0,Cody Ceci,8474651.0,Braden Holtby,shot-on-goal
292,9.0,4,00:38,backhand,-76.0,2.0,8473544.0,Derick Brassard,8474651.0,Braden Holtby,shot-on-goal
297,9.0,4,01:25,wrist,-51.0,31.0,8474884.0,Mike Hoffman,8474651.0,Braden Holtby,shot-on-goal
300,9.0,4,02:08,deflected,-78.0,2.0,8473544.0,Derick Brassard,8474651.0,Braden Holtby,shot-on-goal
303,9.0,4,02:23,snap,-63.0,-7.0,8473544.0,Derick Brassard,8474651.0,Braden Holtby,shot-on-goal
304,9.0,4,02:36,slap,-52.0,-5.0,8474068.0,Kyle Turris,8474651.0,Braden Holtby,shot-on-goal
307,9.0,4,02:49,slap,-41.0,24.0,8470602.0,Dion Phaneuf,8474651.0,Braden Holtby,shot-on-goal
309,15.0,4,03:25,wrist,37.0,-19.0,8471702.0,Matt Niskanen,8467950.0,Craig Anderson,shot-on-goal
310,15.0,4,03:36,snap,57.0,-25.0,8475744.0,Evgeny Kuznetsov,8467950.0,Craig Anderson,shot-on-goal
313,15.0,4,04:06,slap,52.0,-18.0,8471214.0,Alex Ovechkin,8467950.0,Craig Anderson,shot-on-goal
322,9.0,5,00:00,wrist,81.0,8.0,8473544.0,Derick Brassard,8474651.0,Braden Holtby,shot-on-goal
31,9.0,1,06:25,wrist,68.0,-34.0,8475227.0,Chris Wideman,8474651.0,Braden Holtby,goal
45,15.0,1,08:07,snap,-58.0,7.0,8475792.0,Brett Connolly,8467950.0,Craig Anderson,goal
136,9.0,2,06:52,snap,-59.0,1.0,8475913.0,Mark Stone,8474651.0,Braden Holtby,goal
216,9.0,3,02:03,wrist,82.0,1.0,8473544.0,Derick Brassard,8474651.0,Braden Holtby,goal
227,15.0,3,04:15,wrist,-64.0,-12.0,8471214.0,Alex Ovechkin,8467950.0,Craig Anderson,goal
231,15.0,3,05:38,snap,-65.0,-1.0,8471214.0,Alex Ovechkin,8467950.0,Craig Anderson,goal
235,9.0,3,06:55,deflected,67.0,3.0,8475913.0,Mark Stone,8474651.0,Braden Holtby,goal
255,15.0,3,10:48,wrist,-53.0,-8.0,8471214.0,Alex Ovechkin,8467950.0,Craig Anderson,goal
318,9.0,5,00:00,wrist,73.0,1.0,8471676.0,Bobby Ryan,8474651.0,Braden Holtby,goal
321,15.0,5,00:00,snap,-67.0,1.0,8471214.0,Alex Ovechkin,8467950.0,Craig Anderson,goal
323,15.0,5,00:00,wrist,-71.0,-6.0,8475744.0,Evgeny Kuznetsov,8467950.0,Craig Anderson,goal
6,30.0,1,00:46,wrist,82.0,0.0,8470595.0,Eric Staal,8470657.0,Jimmy Howard,shot-on-goal
9,30.0,1,01:54,snap,50.0,20.0,8470600.0,Ryan Suter,8470657.0,Jimmy Howard,shot-on-goal
10,30.0,1,02:23,wrist,81.0,-1.0,8475799.0,Nino Niederreiter,8470657.0,Jimmy Howard,shot-on-goal
13,30.0,1,02:37,wrist,83.0,33.0,8470595.0,Eric Staal,8470657.0,Jimmy Howard,shot-on-goal
15,30.0,1,02:41,deflected,84.0,0.0,8475220.0,Marcus Foligno,8470657.0,Jimmy Howard,shot-on-goal
24,30.0,1,04:47,wrist,35.0,-10.0,8470724.0,Kyle Quincey,8470657.0,Jimmy Howard,shot-on-goal
30,17.0,1,05:15,snap,-84.0,35.0,8471266.0,David Booth,8471227.0,Devan Dubnyk,shot-on-goal
32,17.0,1,05:45,tip-in,-76.0,-4.0,8476822.0,Luke Glendening,8471227.0,Devan Dubnyk,shot-on-goal
36,17.0,1,06:15,wrist,-83.0,-6.0,8474679.0,Gustav Nyquist,8471227.0,Devan Dubnyk,shot-on-goal
37,17.0,1,06:21,snap,-37.0,-34.0,8476443.0,Xavier Ouellet,8471227.0,Devan Dubnyk,shot-on-goal
39,17.0,1,07:02,slap,-39.0,-34.0,8476443.0,Xavier Ouellet,8471227.0,Devan Dubnyk,shot-on-goal
42,17.0,1,07:06,wrist,-34.0,-26.0,8476443.0,Xavier Ouellet,8471227.0,Devan Dubnyk,shot-on-goal
44,17.0,1,07:22,slap,-64.0,34.0,8475324.0,Nick Jensen,8471227.0,Devan Dubnyk,shot-on-goal
46,30.0,1,07:57,wrist,77.0,-12.0,8475799.0,Nino Niederreiter,8470657.0,Jimmy Howard,shot-on-goal
48,17.0,1,08:10,wrist,-52.0,23.0,8471716.0,Justin Abdelkader,8471227.0,Devan Dubnyk,shot-on-goal
54,30.0,1,10:08,wrist,56.0,-6.0,8475722.0,Jason Zucker,8470657.0,Jimmy Howard,shot-on-goal
61,30.0,1,11:46,snap,64.0,-8.0,8478493.0,Joel Eriksson Ek,8470657.0,Jimmy Howard,shot-on-goal
62,17.0,1,12:03,wrist,7.0,0.0,8475324.0,Nick Jensen,8471227.0,Devan Dubnyk,shot-on-goal
63,30.0,1,12:13,backhand,85.0,-18.0,8471476.0,Daniel Winnik,8470657.0,Jimmy Howard,shot-on-goal
64,30.0,1,12:28,wrist,81.0,-3.0,8471476.0,Daniel Winnik,8470657.0,Jimmy Howard,shot-on-goal
70,30.0,1,12:42,wrist,45.0,-36.0,8475798.0,Mikael Granlund,8470657.0,Jimmy Howard,shot-on-goal
71,30.0,1,12:55,wrist,33.0,21.0,8470600.0,Ryan Suter,8470657.0,Jimmy Howard,shot-on-goal
85,30.0,1,14:45,backhand,85.0,-5.0,8464989.0,Matt Cullen,8470657.0,Jimmy Howard,shot-on-goal
87,30.0,1,14:56,slap,39.0,23.0,8470600.0,Ryan Suter,8470657.0,Jimmy Howard,shot-on-goal
93,17.0,1,17:14,wrist,-50.0,25.0,8475772.0,Riley Sheahan,8471227.0,Devan Dubnyk,shot-on-goal
102,17.0,1,18:31,snap,-76.0,27.0,8471794.0,Darren Helm,8471227.0,Devan Dubnyk,shot-on-goal
105,17.0,1,19:11,wrist,-12.0,32.0,8471716.0,Justin Abdelkader,8471227.0,Devan Dubnyk,shot-on-goal
106,17.0,1,19:49,wrist,-57.0,-1.0,8470110.0,Trevor Daley,8471227.0,Devan Dubnyk,shot-on-goal
117,30.0,2,01:47,tip-in,-81.0,0.0,8475745.0,Charlie Coyle,8470657.0,Jimmy Howard,shot-on-goal
125,30.0,2,03:19,deflected,-83.0,-1.0,8475799.0,Nino Niederreiter,8470657.0,Jimmy Howard,shot-on-goal
128,30.0,2,03:50,slap,-85.0,21.0,8470595.0,Eric Staal,8470657.0,Jimmy Howard,shot-on-goal
140,17.0,2,06:44,tip-in,82.0,-1.0,8471716.0,Justin Abdelkader,8471227.0,Devan Dubnyk,shot-on-goal
149,30.0,2,08:49,slap,-62.0,41.0,8476422.0,Mike Reilly,8470657.0,Jimmy Howard,shot-on-goal
153,30.0,2,09:09,wrist,-65.0,-41.0,8478493.0,Joel Eriksson Ek,8470657.0,Jimmy Howard,shot-on-goal
157,30.0,2,10:31,wrist,-81.0,26.0,8475798.0,Mikael Granlund,8470657.0,Jimmy Howard,shot-on-goal
163,30.0,2,12:37,wrist,-77.0,26.0,8475798.0,Mikael Granlund,8470657.0,Jimmy Howard,shot-on-goal
164,17.0,2,12:59,wrist,61.0,20.0,8477946.0,Dylan Larkin,8471227.0,Devan Dubnyk,shot-on-goal
168,17.0,2,13:38,slap,30.0,8.0,8470110.0,Trevor Daley,8471227.0,Devan Dubnyk,shot-on-goal
172,17.0,2,14:14,wrist,78.0,-31.0,8468083.0,Henrik Zetterberg,8471227.0,Devan Dubnyk,shot-on-goal
177,17.0,2,14:40,slap,61.0,18.0,8476924.0,Martin Frk,8471227.0,Devan Dubnyk,shot-on-goal
183,17.0,2,15:30,wrist,83.0,-22.0,8475324.0,Nick Jensen,8471227.0,Devan Dubnyk,shot-on-goal
184,30.0,2,16:10,wrist,-82.0,-15.0,8474589.0,Tyler Ennis,8470657.0,Jimmy Howard,shot-on-goal
188,17.0,2,16:49,backhand,77.0,-9.0,8474679.0,Gustav Nyquist,8471227.0,Devan Dubnyk,shot-on-goal
190,30.0,2,17:36,snap,-67.0,24.0,8469459.0,Mikko Koivu,8470657.0,Jimmy Howard,shot-on-goal
192,30.0,2,17:58,wrist,-71.0,24.0,8470595.0,Eric Staal,8470657.0,Jimmy Howard,shot-on-goal
193,30.0,2,18:04,backhand,-84.0,-9.0,8475799.0,Nino Niederreiter,8470657.0,Jimmy Howard,shot-on-goal
199,17.0,2,19:26,backhand,85.0,-20.0,8475193.0,Tomas Tatar,8471227.0,Devan Dubnyk,shot-on-goal
210,30.0,3,00:39,wrist,82.0,9.0,8475798.0,Mikael Granlund,8470657.0,Jimmy Howard,shot-on-goal
214,30.0,3,02:15,deflected,82.0,-1.0,8471476.0,Daniel Winnik,8470657.0,Jimmy Howard,shot-on-goal
225,17.0,3,06:02,deflected,-83.0,-6.0,8476822.0,Luke Glendening,8471227.0,Devan Dubnyk,shot-on-goal
226,17.0,3,06:18,wrist,-42.0,-21.0,8476443.0,Xavier Ouellet,8471227.0,Devan Dubnyk,shot-on-goal
235,17.0,3,08:27,wrist,-75.0,14.0,8470144.0,Frans Nielsen,8471227.0,Devan Dubnyk,shot-on-goal
238,30.0,3,09:12,wrist,40.0,-28.0,8474716.0,Jared Spurgeon,8470657.0,Jimmy Howard,shot-on-goal
240,30.0,3,09:35,snap,58.0,20.0,8470600.0,Ryan Suter,8470657.0,Jimmy Howard,shot-on-goal
241,30.0,3,09:50,deflected,24.0,12.0,8464989.0,Matt Cullen,8470657.0,Jimmy Howard,shot-on-goal
242,30.0,3,10:25,backhand,82.0,-7.0,8475220.0,Marcus Foligno,8470657.0,Jimmy Howard,shot-on-goal
252,17.0,3,12:50,wrist,-68.0,-19.0,8477511.0,Anthony Mantha,8471227.0,Devan Dubnyk,shot-on-goal
255,17.0,3,13:18,backhand,-88.0,18.0,8477946.0,Dylan Larkin,8471227.0,Devan Dubnyk,shot-on-goal
262,30.0,3,15:11,backhand,81.0,6.0,8474589.0,Tyler Ennis,8470657.0,Jimmy Howard,shot-on-goal
266,30.0,3,15:41,wrist,37.0,33.0,8470600.0,Ryan Suter,8470657.0,Jimmy Howard,shot-on-goal
272,30.0,3,15:59,slap,43.0,32.0,8476856.0,Mathew Dumba,8470657.0,Jimmy Howard,shot-on-goal
274,17.0,3,16:27,wrist,-57.0,11.0,8474679.0,Gustav Nyquist,8471227.0,Devan Dubnyk,shot-on-goal
277,30.0,3,18:31,tip-in,82.0,-7.0,8475722.0,Jason Zucker,8470657.0,Jimmy Howard,shot-on-goal
280,30.0,3,18:39,wrist,70.0,-2.0,8475799.0,Nino Niederreiter,8470657.0,Jimmy Howard,shot-on-goal
178,17.0,2,14:40,wrist,85.0,-2.0,8477511.0,Anthony Mantha,8471227.0,Devan Dubnyk,goal
180,17.0,2,15:03,tip-in,82.0,3.0,8477946.0,Dylan Larkin,8471227.0,Devan Dubnyk,goal
212,30.0,3,02:00,wrist,85.0,10.0,8478493.0,Joel Eriksson Ek,8470657.0,Jimmy Howard,goal
216,30.0,3,02:48,wrist,84.0,-3.0,8473485.0,Chris Stewart,8470657.0,Jimmy Howard,goal
230,17.0,3,07:07,snap,-60.0,3.0,8468083.0,Henrik Zetterberg,8471227.0,Devan Dubnyk,goal
245,17.0,3,10:39,slap,-58.0,-12.0,8476924.0,Martin Frk,8471227.0,Devan Dubnyk,goal
15,5.0,1,02:16,slap,33.0,-26.0,8471724.0,Kris Letang,8470645.0,Corey Crawford,shot-on-goal
25,16.0,1,04:12,snap,-72.0,-11.0,8479337.0,Alex DeBrincat,8474550.0,Antti Niemi,shot-on-goal
30,16.0,1,04:54,wrist,-62.0,24.0,8477401.0,John Hayden,8474550.0,Antti Niemi,shot-on-goal
31,5.0,1,05:12,wrist,68.0,27.0,8476293.0,Scott Wilson,8470645.0,Corey Crawford,shot-on-goal
34,5.0,1,05:17,wrist,80.0,31.0,8471675.0,Sidney Crosby,8470645.0,Corey Crawford,shot-on-goal
36,16.0,1,05:26,slap,-34.0,-27.0,8470281.0,Duncan Keith,8474550.0,Antti Niemi,shot-on-goal
48,16.0,1,07:04,wrist,-65.0,17.0,8475209.0,Richard Panik,8474550.0,Antti Niemi,shot-on-goal
54,16.0,1,07:47,slap,-33.0,18.0,8476473.0,Connor Murphy,8474550.0,Antti Niemi,shot-on-goal
57,16.0,1,07:52,wrist,-40.0,-8.0,8478055.0,Gustav Forsling,8474550.0,Antti Niemi,shot-on-goal
58,5.0,1,08:07,backhand,81.0,9.0,8471817.0,Ryan Reaves,8470645.0,Corey Crawford,shot-on-goal
61,5.0,1,08:33,wrist,86.0,26.0,8477240.0,Carter Rowney,8470645.0,Corey Crawford,shot-on-goal
66,16.0,1,08:54,backhand,-73.0,-1.0,8475209.0,Richard Panik,8474550.0,Antti Niemi,shot-on-goal
67,16.0,1,08:58,backhand,-79.0,6.0,8476438.0,Brandon Saad,8474550.0,Antti Niemi,shot-on-goal
68,16.0,1,09:14,wrist,-37.0,23.0,8470607.0,Brent Seabrook,8474550.0,Antti Niemi,shot-on-goal
80,16.0,1,11:31,wrist,-59.0,2.0,8476438.0,Brandon Saad,8476899.0,Matt Murray,shot-on-goal
84,5.0,1,11:58,wrist,67.0,0.0,8471215.0,Evgeni Malkin,8470645.0,Corey Crawford,shot-on-goal
85,5.0,1,12:02,backhand,84.0,-5.0,8471215.0,Evgeni Malkin,8470645.0,Corey Crawford,shot-on-goal
86,5.0,1,12:06,wrist,79.0,-4.0,8473548.0,Phil Kessel,8470645.0,Corey Crawford,shot-on-goal
91,16.0,1,13:34,wrist,-69.0,25.0,8477401.0,John Hayden,8476899.0,Matt Murray,shot-on-goal
93,16.0,1,13:37,wrist,-76.0,0.0,8477401.0,John Hayden,8476899.0,Matt Murray,shot-on-goal
97,16.0,1,13:50,slap,-45.0,-35.0,8470281.0,Duncan Keith,8476899.0,Matt Murray,shot-on-goal
102,16.0,1,14:27,wrist,-79.0,-18.0,8479482.0,Michal Kempny,8476899.0,Matt Murray,shot-on-goal
109,5.0,1,15:26,wrist,61.0,-29.0,8471724.0,Kris Letang,8470645.0,Corey Crawford,shot-on-goal
111,5.0,1,15:39,wrist,78.0,10.0,8471675.0,Sidney Crosby,8470645.0,Corey Crawford,shot-on-goal
115,5.0,1,15:52,wrist,64.0,1.0,8473548.0,Phil Kessel,8470645.0,Corey Crawford,shot-on-goal
133,16.0,1,18:18,wrist,-65.0,-12.0,8477451.0,Ryan Hartman,8476899.0,Matt Murray,shot-on-goal
135,16.0,1,19:02,slap,-63.0,31.0,8470281.0,Duncan Keith,8476899.0,Matt Murray,shot-on-goal
138,5.0,1,19:23,wrist,77.0,-33.0,8471724.0,Kris Letang,8470645.0,Corey Crawford,shot-on-goal
160,5.0,2,02:40,wrist,-63.0,-25.0,8473548.0,Phil Kessel,8470645.0,Corey Crawford,shot-on-goal
162,5.0,2,02:49,slap,-42.0,-7.0,8471724.0,Kris Letang,8470645.0,Corey Crawford,shot-on-goal
164,5.0,2,03:00,wrist,-76.0,2.0,8471675.0,Sidney Crosby,8470645.0,Corey Crawford,shot-on-goal
165,5.0,2,03:25,wrist,-81.0,-21.0,8475735.0,Greg McKegg,8470645.0,Corey Crawford,shot-on-goal
168,16.0,2,04:06,backhand,68.0,1.0,8474141.0,Patrick Kane,8476899.0,Matt Murray,shot-on-goal
169,5.0,2,04:14,wrist,-74.0,-1.0,8471215.0,Evgeni Malkin,8470645.0,Corey Crawford,shot-on-goal
173,16.0,2,04:35,wrist,42.0,-23.0,8469544.0,Patrick Sharp,8476899.0,Matt Murray,shot-on-goal
180,5.0,2,05:29,wrist,57.0,-31.0,8474013.0,Ian Cole,8470645.0,Corey Crawford,shot-on-goal
183,16.0,2,06:29,slap,3.0,16.0,8470281.0,Duncan Keith,8476899.0,Matt Murray,shot-on-goal
185,16.0,2,06:41,wrist,81.0,15.0,8477451.0,Ryan Hartman,8476899.0,Matt Murray,shot-on-goal
186,5.0,2,06:45,wrist,-77.0,-13.0,8471675.0,Sidney Crosby,8470645.0,Corey Crawford,shot-on-goal
187,5.0,2,06:49,wrist,-76.0,-8.0,8474176.0,Carl Hagelin,8470645.0,Corey Crawford,shot-on-goal
192,16.0,2,07:38,wrist,49.0,-31.0,8469544.0,Patrick Sharp,8476899.0,Matt Murray,shot-on-goal
196,16.0,2,09:16,slap,35.0,-2.0,8480172.0,Jan Rutta,8476899.0,Matt Murray,shot-on-goal
201,5.0,2,10:02,slap,-34.0,16.0,8474013.0,Ian Cole,8470645.0,Corey Crawford,shot-on-goal
207,5.0,2,11:05,wrist,-56.0,20.0,8477839.0,Conor Sheary,8470645.0,Corey Crawford,shot-on-goal
212,16.0,2,11:28,wrist,73.0,3.0,8477401.0,John Hayden,8476899.0,Matt Murray,shot-on-goal
216,16.0,2,14:01,tip-in,80.0,1.0,8478055.0,Gustav Forsling,8476899.0,Matt Murray,shot-on-goal
219,16.0,2,13:25,slap,61.0,-30.0,8475209.0,Richard Panik,8476899.0,Matt Murray,shot-on-goal
225,5.0,2,14:27,slap,-33.0,-30.0,8476874.0,Olli Määttä,8470645.0,Corey Crawford,shot-on-goal
229,5.0,2,14:42,wrist,-72.0,-13.0,8473548.0,Phil Kessel,8470645.0,Corey Crawford,shot-on-goal
237,16.0,2,16:06,wrist,80.0,20.0,8473604.0,Jonathan Toews,8476899.0,Matt Murray,shot-on-goal
244,5.0,2,17:35,backhand,-81.0,8.0,8477404.0,Jake Guentzel,8470645.0,Corey Crawford,shot-on-goal
256,16.0,2,18:57,backhand,84.0,-18.0,8478528.0,Tanner Kero,8476899.0,Matt Murray,shot-on-goal
263,5.0,3,00:35,slap,37.0,13.0,8474013.0,Ian Cole,8470645.0,Corey Crawford,shot-on-goal
264,16.0,3,00:52,backhand,-76.0,1.0,8477951.0,Nick Schmaltz,8476899.0,Matt Murray,shot-on-goal
267,16.0,3,01:48,wrist,-75.0,-21.0,8469544.0,Patrick Sharp,8476899.0,Matt Murray,shot-on-goal
293,5.0,3,06:57,wrist,40.0,-29.0,8471724.0,Kris Letang,8470645.0,Corey Crawford,shot-on-goal
294,16.0,3,07:48,backhand,-81.0,-5.0,8477951.0,Nick Schmaltz,8476899.0,Matt Murray,shot-on-goal
315,5.0,3,10:21,backhand,7.0,-25.0,8475735.0,Greg McKegg,8470645.0,Corey Crawford,shot-on-goal
319,16.0,3,10:42,slap,-36.0,-29.0,8479482.0,Michal Kempny,8476899.0,Matt Murray,shot-on-goal
320,16.0,3,10:49,wrist,-68.0,-5.0,8473573.0,Artem Anisimov,8476899.0,Matt Murray,shot-on-goal
